timestamp,run_id,label,scenario,sensor,event_type,proto,app_proto,src_ip,src_port,dest_ip,dest_port,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,flow_state,modbus_function,modbus_access,modbus_address,modbus_quantity,modbus_value,engine_rpm,ballast_level,ballast_setpoint,rpm_command,heading_cmd,heading,rudder_angle,gen_load,bus_freq,load_cmd,alert_signature,alert_sid,src_port_role,write_band,read_band,source_dataset,register_space,macyste_decoded,governor_left,governor_right,rudder_command,hydraulic_pump_rpm_left,fuel_flow_left,pressure_valve_flow_left,hydraulic_pressure_left,oil_temperature_left,hydraulic_pump_rpm_right,fuel_flow_right,pressure_valve_flow_right,hydraulic_pressure_right,oil_temperature_right,oil_level_left,oil_level_right,expansion_oil_level_common,expansion_oil_level_left,expansion_oil_level_right,rudder_angle_actual,throttle_command_left,throttle_command_right,eve_timestamp,flow_start,flow_end,flow_duration,phase,flow_spans_phase_boundary
2026-07-26T11:33:39.991312+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,4.259620189666748,,,,,,ephemeral,na,scan,macyste,input,1,,,,1645.01318359375,32.900264739990234,0.0,56.51795196533203,23.387182235717773,1645.01318359375,32.900264739990234,0.0,56.63282775878906,23.394060134887695,100.0,100.0,100.0,15.0,15.0,4.259620189666748,,,2026-07-26T11:33:39.991312+0000,,,,authorized_baseline,0
2026-07-26T11:33:40.300822+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:40.300822+0000,,,,authorized_baseline,0
2026-07-26T11:33:40.343282+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,4.555722713470459,,,,,,ephemeral,na,scan,macyste,input,1,,,,1646.0106201171875,32.92021179199219,0.0,56.73977279663086,23.525236129760742,1646.0106201171875,32.92021179199219,0.0,56.539188385009766,23.531618118286133,100.0,100.0,100.0,15.0,15.0,4.555722713470459,,,2026-07-26T11:33:40.343282+0000,,,,authorized_baseline,0
2026-07-26T11:33:40.652962+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,5.139578819274902,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:40.652962+0000,,,,authorized_baseline,0
2026-07-26T11:33:40.695286+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,5.135707378387451,,,,,,ephemeral,na,scan,macyste,input,1,,,,1647.44677734375,32.948936462402344,0.0,56.854042053222656,23.800485610961914,1647.44677734375,32.948936462402344,0.0,56.95901870727539,23.806354522705078,100.0,100.0,100.0,15.0,15.0,5.135707378387451,,,2026-07-26T11:33:40.695286+0000,,,,authorized_baseline,0
2026-07-26T11:33:41.005164+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,16,WRITE | HOLDING | MULTIPLE | WRITE_MULTIPLE,4,2,~ؾ+,,,,,,,,,,,,,ephemeral,write_unknown,na,macyste,holding,0,,,,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:41.005164+0000,,,,authorized_baseline,0
2026-07-26T11:33:41.005398+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,-0.16747605800628662,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:41.005398+0000,,,,authorized_baseline,0
2026-07-26T11:33:41.047264+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,5.248131275177002,,,,,,ephemeral,na,scan,macyste,input,1,,,,1649.85791015625,32.99715805053711,0.0,57.314788818359375,24.077421188354492,1650.734619140625,33.01469421386719,0.0,56.70499038696289,24.08202362060547,100.0,100.0,100.0,15.0,15.0,5.248131275177002,,,2026-07-26T11:33:41.047264+0000,,,,authorized_baseline,0
2026-07-26T11:33:41.357038+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,3,READ | HOLDING,0,6,,,,,,,,,,,,,,ephemeral,na,in_scope,macyste,holding,1,0.550000011920929,0.550000011920929,-0.16747605800628662,,,,,,,,,,,,,,,,,,,2026-07-26T11:33:41.357038+0000,,,,authorized_baseline,0
2026-07-26T11:33:41.399284+0000,macyste-20260726T113328Z-normal-r01,normal,macyste_normal,macyste-steering,modbus,TCP,,172.30.70.10,58008,172.30.70.3,502,0,0,0,0,,4,READ | INPUT,0,32,,,,,,,,4.873648643493652,,,,,,ephemeral,na,scan,macyste,input,1,,,,1649.0203857421875,32.98040771484375,0.0,56.99081802368164,24.35340690612793,1651.6839599609375,33.0336799621582,0.0,56.654232025146484,24.35575294494629,100.0,100.0,100.0,15.0,15.0,4.873648643493652,,,2026-07-26T11:33:41.399284+0000,,,,authorized_baseline,0
